1	2016	3	9	12.78862438	7.101569353
1	2016	3	10	12.78862438	8.530629325
1	2016	3	11	11.68801493	5.825872464
1	2016	3	12	11.21572492	7.419664328
1	2016	3	13	11.53062837	5.985639378
1	2016	3	14	11.53062837	6.783153735
1	2016	3	15	12.78862438	5.666014266
1	2016	3	16	12.94571302	5.825872464
1	2016	3	17	15.45570977	3.256216131
1	2016	3	18	17.49271546	5.825872464
1	2016	3	19	19.68744139	9.322110088
1	2016	3	20	14.98546098	9.638264061
1	2016	3	21	15.29897314	9.322110088
1	2016	3	22	14.98546098	8.847416132
1	2016	3	23	14.35824589	9.322110088
1	2016	3	24	13.41679507	7.260656235
1	2016	3	25	13.73070923	7.101569353
1	2016	3	26	15.61243512	6.623822242
1	2016	3	27	14.82868294	8.054936118
1	2016	3	28	15.76915043	5.985639378
1	2016	3	29	17.49271546	6.304904973
1	2016	3	30	19.84433623	7.419664328
1	2016	3	31	20.62919402	8.689056035
1	2016	4	1	21.41480743	9.005710952
1	2016	4	2	20.00125495	9.163941828
1	2016	4	3	21.72930003	7.896229538
1	2016	4	4	22.04394926	9.954183443
1	2016	4	5	14.20139502	8.372134664
1	2016	4	6	18.74650321	8.689056035
1	2016	4	7	20.78625117	9.480217058
1	2016	4	8	20.94333981	10.74302453
1	2016	4	9	18.58974023	8.847416132
1	2016	4	10	20.62919402	9.163941828
1	2016	4	11	18.58974023	10.58536049
1	2016	4	12	14.51507665	10.11205845
1	2016	4	13	13.88762796	8.530629325
1	2016	4	14	16.08255598	7.578595001
1	2016	4	15	16.70930188	9.638264061
1	2016	4	16	19.53056916	7.578595001
1	2016	4	17	20.94333981	9.796252417
1	2016	4	18	25.35982952	12.1599294
1	2016	4	19	25.99451457	12.47434753
1	2016	4	20	24.4098541	13.10277017
1	2016	4	21	25.20133486	13.25979709
1	2016	4	22	19.68744139	13.10277017
1	2016	4	23	17.64940821	10.74302453
1	2016	4	24	16.23924872	9.163941828
1	2016	4	25	15.29897314	8.689056035
1	2016	4	26	16.55262042	7.578595001
1	2016	4	27	16.39593645	9.796252417
1	2016	4	28	16.86598209	11.05820544
1	2016	4	29	18.58974023	9.322110088
1	2016	4	30	20.47216709	9.322110088
1	2016	5	1	23.46208543	10.26987876
1	2016	5	2	27.74632481	12.00266416
1	2016	5	3	29.66986531	14.51507665
1	2016	5	4	19.68744139	11.05820544
1	2016	5	5	20.15819883	9.638264061
1	2016	5	6	23.93571177	11.05820544
1	2016	5	7	23.61990573	12.31715676
1	2016	5	8	22.04394926	10.74302453
1	2016	5	9	20.94333981	9.480217058
1	2016	5	10	22.51623927	9.480217058
1	2016	5	11	24.4098541	11.53062837
1	2016	5	12	23.30431852	10.58536049
1	2016	5	13	22.83132511	11.21572492
1	2016	5	14	22.98893966	12.94571302
1	2016	5	15	13.57376536	11.84535977
1	2016	5	16	16.23924872	11.05820544
1	2016	5	17	19.3737183	10.42764567
1	2016	5	18	19.3737183	11.53062837
1	2016	5	19	17.80610722	9.638264061
1	2016	5	20	20.47216709	9.638264061
1	2016	5	21	21.10046121	11.53062837
1	2016	5	22	17.64940821	11.84535977
1	2016	5	23	17.64940821	11.84535977
1	2016	5	24	18.43299105	12.31715676
1	2016	5	25	20.94333981	12.31715676
1	2016	5	26	20.94333981	11.68801493
1	2016	5	27	16.86598209	9.796252417
1	2016	5	28	17.64940821	10.42764567
1	2016	5	29	20.78625117	11.21572492
1	2016	5	30	23.30431852	10.11205845
1	2016	5	31	23.46208543	11.05820544
1	2016	6	1	21.57203479	12.94571302
1	2016	6	2	20.78625117	14.67188858
1	2016	6	3	26.31229986	12.47434753
1	2016	6	4	28.70632384	15.45570977
1	2016	6	5	29.34827204	17.17934376
1	2016	6	6	29.50901587	15.29897314
1	2016	6	7	26.15336919	12.1599294
1	2016	6	8	24.56802236	12.63150297
1	2016	6	9	18.90328125	12.00266416
1	2016	6	10	21.10046121	11.21572492
1	2016	6	11	22.04394926	11.21572492
1	2016	6	12	21.72930003	12.47434753
1	2016	6	13	22.04394926	12.47434753
1	2016	6	14	19.0600756	9.480217058
1	2016	6	15	19.0600756	8.847416132
1	2016	6	16	20.94333981	10.90063908
1	2016	6	17	21.88660442	10.74302453
1	2016	6	18	16.70930188	12.00266416
1	2016	6	19	22.35876539	10.26987876
1	2016	6	20	22.35876539	13.10277017
1	2016	6	21	22.04394926	14.20139502
1	2016	6	22	23.30431852	12.94571302
1	2016	6	23	23.46208543	13.41679507
1	2016	6	24	18.43299105	12.1599294
1	2016	6	25	23.46208543	13.57376536
1	2016	6	26	26.78956188	12.94571302
1	2016	6	27	27.42705921	14.82868294
1	2016	6	28	26.94881045	12.94571302
1	2016	6	29	25.04290815	14.0445228
1	2016	6	30	23.46208543	13.10277017
1	2016	7	1	24.56802236	12.78862438
1	2016	7	2	24.72625323	14.98546098
1	2016	7	3	24.25174713	14.20139502
1	2016	7	4	21.88660442	13.25979709
1	2016	7	5	19.68744139	13.10277017
1	2016	7	6	25.20133486	12.63150297
1	2016	7	7	24.4098541	14.35824589
1	2016	7	8	25.35982952	15.29897314
1	2016	7	9	25.35982952	14.20139502
1	2016	7	10	25.51839348	13.73070923
1	2016	7	11	25.04290815	13.88762796
1	2016	7	12	23.1466037	14.0445228
1	2016	7	13	24.72625323	13.57376536
1	2016	7	14	24.72625323	13.41679507
1	2016	7	15	25.04290815	13.25979709
1	2016	7	16	25.35982952	14.98546098
1	2016	7	17	25.35982952	13.88762796
1	2016	7	18	25.35982952	14.51507665
1	2016	7	19	26.78956188	14.67188858
1	2016	7	20	26.78956188	14.67188858
1	2016	7	21	28.06594992	14.67188858
1	2016	7	22	26.78956188	15.29897314
1	2016	7	23	22.98893966	14.51507665
1	2016	7	24	26.15336919	13.88762796
1	2016	7	25	26.63039483	14.35824589
1	2016	7	26	26.31229986	13.88762796
1	2016	7	27	27.90609172	13.25979709
1	2016	7	28	27.74632481	14.98546098
1	2016	7	29	29.34827204	14.98546098
1	2016	7	30	29.50901587	14.20139502
1	2016	7	31	24.72625323	14.51507665
1	2016	8	1	24.56802236	12.94571302
1	2016	8	2	24.56802236	14.0445228
1	2016	8	3	25.67702807	14.82868294
1	2016	8	4	26.47130795	13.57376536
1	2016	8	5	26.78956188	13.57376536
1	2016	8	6	25.20133486	12.94571302
1	2016	8	7	21.88660442	14.0445228
1	2016	8	8	18.74650321	14.20139502		
